config,seed,layer,head,head_dim,role,local_prev_attention_score,induction_match_attention_score,induction_source_next_attention_score,ablation_accuracy_delta,role_score,specialization
hetero4_64first,3,1,1,16,local,0.9999189972877502,0.19969026744365692,0.6770505905151367,0.0,0.0007009672444837634,0.006955181398962063
hetero4_64first,3,1,1,16,induction,0.9999189972877502,0.19969026744365692,0.6770505905151367,-0.0022786110639572144,0.015222954800265143,0.015759022054320136
hetero4_64first,3,1,2,16,local,0.9998000860214233,0.1970989853143692,0.6817412972450256,0.0,0.0004096920456504449,0.0040650722521410115
hetero4_64first,3,1,2,16,induction,0.9998000860214233,0.1970989853143692,0.6817412972450256,-0.00045567750930786133,0.009141234218986938,0.009463137318006881
hetero4_64first,3,1,3,32,local,0.9999873042106628,0.1375955045223236,0.7803434133529663,0.0,0.0060286855696176644,0.059818204151430986
hetero4_64first,3,1,3,32,induction,0.9999873042106628,0.1375955045223236,0.7803434133529663,-0.018489539623260498,0.11407373741167248,0.1180907758891828
hetero4_64first,4,0,0,64,local,0.6368168592453003,0.04672159254550934,0.039907634258270264,0.0,6.940977982594632e-06,0.0006462964874007795
hetero4_64first,4,0,0,64,induction,0.6368168592453003,0.04672159254550934,0.039907634258270264,-0.04414057731628418,0.22451541203190573,0.25007694596628327
hetero4_64first,4,0,1,16,local,0.4958452582359314,0.03300192579627037,0.033618777990341187,-0.00048828125,0.00318924055682146,0.29696030941439655
hetero4_64first,4,0,1,16,induction,0.4958452582359314,0.03300192579627037,0.033618777990341187,-0.05605464428663254,0.2870351504825521,0.3197146831392067
hetero4_64first,4,0,2,16,local,0.5542817115783691,0.03462184965610504,0.0406385138630867,0.0,2.7686510293278843e-06,0.00025779788375359085
hetero4_64first,4,0,2,16,induction,0.5542817115783691,0.03462184965610504,0.0406385138630867,-6.509572267532349e-05,0.00019032281852560118,0.00021199145650550603
hetero4_64first,4,0,3,32,local,0.5488936305046082,0.039933763444423676,0.03463681787252426,-0.0013427734375,0.007540668731962796,0.7021355962144491
hetero4_64first,4,0,3,32,induction,0.5488936305046082,0.039933763444423676,0.03463681787252426,-0.07076818495988846,0.38604443895746954,0.4299963794380045
hetero4_64first,4,1,0,64,local,0.9997423887252808,0.1067870482802391,0.8438303470611572,-0.004150390625,0.05921527674217941,0.8745862432832652
hetero4_64first,4,1,0,64,induction,0.9997423887252808,0.1067870482802391,0.8438303470611572,-0.17044266313314438,0.8463250920467544,0.8537953087272039
hetero4_64first,4,1,1,16,local,0.9995083808898926,0.19935771822929382,0.7347434759140015,0.0,0.000735063076717779,0.010856591241511775
hetero4_64first,4,1,1,16,induction,0.9995083808898926,0.19935771822929382,0.7347434759140015,-0.0019530802965164185,0.018536679242970422,0.018700296051431215
hetero4_64first,4,1,2,16,local,0.9988527297973633,0.2071131467819214,0.7147499322891235,0.0,0.0002614937584439758,0.0038621595037929596
hetero4_64first,4,1,2,16,induction,0.9988527297973633,0.2071131467819214,0.7147499322891235,-0.00032547861337661743,0.008951158524723724,0.00903016728193666
hetero4_64first,4,1,3,32,local,0.9993441104888916,0.15243813395500183,0.7938116788864136,-0.0029296875,0.007494784491427708,0.11069500597143012
hetero4_64first,4,1,3,32,induction,0.9993441104888916,0.15243813395500183,0.7938116788864136,-0.019466102123260498,0.11743764675338753,0.11847422793942829
hetero4_64first,5,0,0,64,local,0.5320383310317993,0.0772748664021492,0.036696821451187134,-0.0003662109375,0.0022153623858685023,0.0635264338744382
hetero4_64first,5,0,0,64,induction,0.5320383310317993,0.0772748664021492,0.036696821451187134,-0.10273433476686478,0.4973293201546767,0.090228021763873
hetero4_64first,5,0,1,16,local,0.3983137309551239,0.049414534121751785,0.032228343188762665,-0.001708984375,0.01787696722021792,0.5126294385220651
hetero4_64first,5,0,1,16,induction,0.3983137309551239,0.049414534121751785,0.032228343188762665,-0.4823567494750023,4.522350619874487,0.8204679145540675
hetero4_64first,5,0,2,16,local,0.5027622580528259,0.03800985589623451,0.03707672655582428,-0.0009765625,0.014264336823544,0.4090357657798424
hetero4_64first,5,0,2,16,induction,0.5027622580528259,0.03800985589623451,0.03707672655582428,-0.07604161649942398,0.34433949305821443,0.062471827046421936
hetero4_64first,5,0,3,32,local,0.6139216423034668,0.04972487688064575,0.04096865653991699,-0.0001220703125,0.0005164131807759986,0.014808361823654272
hetero4_64first,5,0,3,32,induction,0.6139216423034668,0.04972487688064575,0.04096865653991699,-0.03385411202907562,0.1478970473181107,0.02683223663563758
hetero4_64first,5,1,0,64,local,0.999992311000824,0.11941355466842651,0.8238474726676941,-0.028564453125,0.2107451404681342,0.9774621526972967
hetero4_64first,5,1,0,64,induction,0.999992311000824,0.11941355466842651,0.8238474726676941,-0.31523434072732925,1.4976384894471266,0.9506948478388114
hetero4_64first,5,1,1,16,local,0.9999431371688843,0.21748420596122742,0.6900442242622375,0.0,0.00036744875069416594,0.0017042729719016216
hetero4_64first,5,1,1,16,induction,0.9999431371688843,0.21748420596122742,0.6900442242622375,-0.0006509721279144287,0.00892075562296668,0.0056628595414333766
hetero4_64first,5,1,2,16,local,0.9999616742134094,0.21943338215351105,0.6865841746330261,0.0,0.0003336467725603143,0.0015474951964390483
hetero4_64first,5,1,2,16,induction,0.9999616742134094,0.21943338215351105,0.6865841746330261,-0.0005207806825637817,0.009531458119454328,0.0060505310129294375
hetero4_64first,5,1,3,32,local,0.9999719858169556,0.18313151597976685,0.7352768778800964,0.0,0.004158163510510349,0.01928607913436258
hetero4_64first,5,1,3,32,induction,0.9999719858169556,0.18313151597976685,0.7352768778800964,-0.0061197429895401,0.05921865380514646,0.03759176160682572
hetero4_64first,6,0,0,64,local,0.6410914659500122,0.06527024507522583,0.05094613879919052,0.0,1.0352548088121694e-05,0.008549369099431135
hetero4_64first,6,0,0,64,induction,0.6410914659500122,0.06527024507522583,0.05094613879919052,-0.11621088534593582,0.5627315309538972,0.8414133075934328
hetero4_64first,6,0,1,16,local,0.5787224769592285,0.05074272304773331,0.04878520593047142,0.0,3.808063411270268e-07,0.00031447851659190134
hetero4_64first,6,0,1,16,induction,0.5787224769592285,0.05074272304773331,0.04878520593047142,-0.0007812082767486572,0.002789854486763943,0.004171475316894487
hetero4_64first,6,0,2,16,local,0.615511953830719,0.0569656640291214,0.04984396696090698,-0.000244140625,0.001200088892801432,0.9910606364107796
hetero4_64first,6,0,2,16,induction,0.615511953830719,0.0569656640291214,0.04984396696090698,-0.010937444865703583,0.04711376639897935,0.07044593707367236
hetero4_64first,6,0,3,32,local,0.6244127154350281,0.06066567078232765,0.046110600233078,0.0,9.144332580035552e-08,7.55159731973402e-05
hetero4_64first,6,0,3,32,induction,0.6244127154350281,0.06066567078232765,0.046110600233078,-0.01302078366279602,0.056158086721552536,0.08396928001600035
hetero4_64first,6,1,0,64,local,0.9999213218688965,0.13403025269508362,0.7959949970245361,-0.0140380859375,0.08228233214413194,0.9405058676213881
hetero4_64first,6,1,0,64,induction,0.9999213218688965,0.13403025269508362,0.7959949970245361,-0.20807287842035294,0.9501338940754067,0.858250018513562
hetero4_64first,6,1,1,16,local,0.9998263120651245,0.22711098194122314,0.6662519574165344,0.0,0.0002715540513236192,0.0031039248887458452
hetero4_64first,6,1,1,16,induction,0.9998263120651245,0.22711098194122314,0.6662519574165344,-0.0030598491430282593,0.017966135375900194,0.016228697992074523
hetero4_64first,6,1,2,16,local,0.9997464418411255,0.22965601086616516,0.6695904731750488,0.0,0.0006599276757697226,0.007543124205327139
hetero4_64first,6,1,2,16,induction,0.9997464418411255,0.22965601086616516,0.6695904731750488,-0.001887977123260498,0.017591030424227938,0.015889868029555904
hetero4_64first,6,1,3,32,local,0.9999167919158936,0.17931312322616577,0.7347933650016785,0.0,0.004273500112503825,0.048847083284538954
hetero4_64first,6,1,3,32,induction,0.9999167919158936,0.17931312322616577,0.7347933650016785,-0.02285151183605194,0.12136850735987537,0.1096314154648076
hetero4_64first,7,0,0,64,local,0.6336102485656738,0.07927105575799942,0.043739981949329376,-0.000244140625,0.0021835939169250196,0.05703673524618597
hetero4_64first,7,0,0,64,induction,0.6336102485656738,0.07927105575799942,0.043739981949329376,-0.13802079111337662,0.767777079847292,0.2333612878000582
hetero4_64first,7,0,1,16,local,0.5371664762496948,0.04532206058502197,0.04060445353388786,-0.0032958984375,0.031040779586874123,0.810803104647295
hetero4_64first,7,0,1,16,induction,0.5371664762496948,0.04532206058502197,0.04060445353388786,-0.30709632486104965,2.2974298243789235,0.6982901632775513
hetero4_64first,7,0,2,16,local,0.5643323659896851,0.05081245303153992,0.04322033002972603,-0.0009765625,0.005058973390077881,0.13214330907905722
hetero4_64first,7,0,2,16,induction,0.5643323659896851,0.05081245303153992,0.04322033002972603,-0.03925776481628418,0.19109260117693339,0.05808146227623986
hetero4_64first,7,0,3,32,local,0.5412824153900146,0.04552232474088669,0.03613508865237236,0.0,6.45124600850977e-07,1.6851027461807166e-05
hetero4_64first,7,0,3,32,induction,0.5412824153900146,0.04552232474088669,0.03613508865237236,-0.009635373950004578,0.03377952649316285,0.01026708664615064
hetero4_64first,7,1,0,64,local,0.9999553561210632,0.09388315677642822,0.8427634239196777,-0.038330078125,0.22007832586950826,0.9819847316176068
hetero4_64first,7,1,0,64,induction,0.9999553561210632,0.09388315677642822,0.8427634239196777,-0.2828775644302368,1.3370797579555074,0.9250530736133307
hetero4_64first,7,1,1,16,local,0.9998286962509155,0.15040187537670135,0.7532280683517456,0.0,0.0006575052057087305,0.0029337740116575604
hetero4_64first,7,1,1,16,induction,0.9998286962509155,0.15040187537670135,0.7532280683517456,-0.004427038133144379,0.026591164656565525,0.018396986754273065
hetero4_64first,7,1,2,16,local,0.9998274445533752,0.16328957676887512,0.7416194081306458,0.0,0.0004582400206345483,0.002044657064258451
hetero4_64first,7,1,2,16,induction,0.9998274445533752,0.16328957676887512,0.7416194081306458,-0.0016275569796562195,0.01761447034368757,0.012186498101215932
hetero4_64first,7,1,3,32,local,0.999901533126831,0.1269378364086151,0.7867182493209839,0.0,0.002921761649304244,0.013036837306477167
hetero4_64first,7,1,3,32,induction,0.999901533126831,0.1269378364086151,0.7867182493209839,-0.007161401212215424,0.06412330422608647,0.04436344153118038
hetero4_64first,8,0,0,64,local,0.6505306959152222,0.0775550976395607,0.05405284836888313,-0.001708984375,0.018064269649585185,0.1896132985578501
hetero4_64first,8,0,0,64,induction,0.6505306959152222,0.0775550976395607,0.05405284836888313,-0.213541641831398,1.300146001365647,0.28193625447258486
hetero4_64first,8,0,1,16,local,0.552221417427063,0.045290637761354446,0.03875628858804703,0.0,1.5588911992381327e-06,1.6363047502843976e-05
hetero4_64first,8,0,1,16,induction,0.552221417427063,0.045290637761354446,0.03875628858804703,-0.01302078366279602,0.05484048414291465,0.011892141864433742
hetero4_64first,8,0,2,16,local,0.4397470951080322,0.044377394020557404,0.03430774062871933,-0.00634765625,0.06503423702542932,0.6826379610574452
hetero4_64first,8,0,2,16,induction,0.4397470951080322,0.044377394020557404,0.03430774062871933,-0.32760412245988846,2.3014335361986014,0.4990651437853002
hetero4_64first,8,0,3,32,local,0.5947452783584595,0.05988422408699989,0.04229973256587982,-0.0013427734375,0.012168936064881564,0.12773237733720183
hetero4_64first,8,0,3,32,induction,0.5947452783584595,0.05988422408699989,0.04229973256587982,-0.15761713683605194,0.9550692094235274,0.20710645987768123
hetero4_64first,8,1,0,64,local,0.9999831914901733,0.11429473757743835,0.8085180521011353,-0.0087890625,0.11037281508197339,0.8686441286976526
hetero4_64first,8,1,0,64,induction,0.9999831914901733,0.11429473757743835,0.8085180521011353,-0.18606766313314438,0.921383890297875,0.835624402453034
hetero4_64first,8,1,1,16,local,0.9999281167984009,0.2039322555065155,0.6739966869354248,0.0,0.0007604142274431069,0.0059845293748831555
hetero4_64first,8,1,1,16,induction,0.9999281167984009,0.2039322555065155,0.6739966869354248,-0.0015624463558197021,0.014971666128985817,0.013578150968881722
hetero4_64first,8,1,2,16,local,0.9999377131462097,0.21343761682510376,0.6682037115097046,0.0,0.000506045039401215,0.003982620648082309
hetero4_64first,8,1,2,16,induction,0.9999377131462097,0.21343761682510376,0.6682037115097046,-0.0013020262122154236,0.012099566960387165,0.01097337767425617
hetero4_64first,8,1,3,32,local,0.9999586343765259,0.16353434324264526,0.7287319898605347,-0.0001220703125,0.015424055080984544,0.12138872127938187
hetero4_64first,8,1,3,32,induction,0.9999586343765259,0.16353434324264526,0.7287319898605347,-0.028124935925006866,0.1541741052387806,0.13982406890382806
hetero4_64first,9,0,0,64,local,0.6045224666595459,0.05178416892886162,0.041196905076503754,0.0,0.0,0.0
hetero4_64first,9,0,0,64,induction,0.6045224666595459,0.05178416892886162,0.041196905076503754,-0.09225262701511383,0.47364052216289565,0.04955604670724774
hetero4_64first,9,0,1,16,local,0.354061484336853,0.040018580853939056,0.027448588982224464,-0.0130615234375,0.1306412559861201,0.7876193808235836
hetero4_64first,9,0,1,16,induction,0.354061484336853,0.040018580853939056,0.027448588982224464,-0.7455729618668556,7.9060345237958245,0.8271923490439718
hetero4_64first,9,0,2,16,local,0.4585292935371399,0.038422491401433945,0.036811936646699905,-0.00439453125,0.03355690219177632,0.20231026046972841
hetero4_64first,9,0,2,16,induction,0.4585292935371399,0.038422491401433945,0.036811936646699905,-0.18951824307441711,1.1107735356199555,0.11621798101435633
hetero4_64first,9,0,3,32,local,0.5726610422134399,0.04431233927607536,0.03691484034061432,-0.0001220703125,0.0016703554301784607,0.010070358706687921
hetero4_64first,9,0,3,32,induction,0.5726610422134399,0.04431233927607536,0.03691484034061432,-0.016731783747673035,0.06722507550148293,0.007033623234424181
hetero4_64first,9,1,0,64,local,0.9988729953765869,0.16792507469654083,0.7596372961997986,-0.0347900390625,0.22088146441819845,0.964188543797599
hetero4_64first,9,1,0,64,induction,0.9988729953765869,0.16792507469654083,0.7596372961997986,-0.34915366023778915,1.7544976865756325,0.8169108746632424
hetero4_64first,9,1,1,16,local,0.997467041015625,0.2611047923564911,0.6505891680717468,0.0,0.0014884616612107493,0.006497411113248236
hetero4_64first,9,1,1,16,induction,0.997467041015625,0.2611047923564911,0.6505891680717468,-0.011132828891277313,0.0616681954707019,0.028713300613806902
hetero4_64first,9,1,2,16,local,0.9982547163963318,0.25102531909942627,0.65794438123703,0.0,0.0007966253178892657,0.0034774172076009963
hetero4_64first,9,1,2,16,induction,0.9982547163963318,0.25102531909942627,0.65794438123703,-0.00735677033662796,0.04537783347768709,0.021128352530878265
hetero4_64first,9,1,3,32,local,0.998005211353302,0.20564627647399902,0.704772412776947,-0.0001220703125,0.005918792790907901,0.02583662788155179
hetero4_64first,9,1,3,32,induction,0.998005211353302,0.20564627647399902,0.704772412776947,-0.05813802778720856,0.28617856482742354,0.13324747219207242
hetero4_64first,10,0,0,64,local,0.6011143326759338,0.06824316084384918,0.03837429732084274,-0.000732421875,0.007796268701895315,0.5684212970773076
hetero4_64first,10,0,0,64,induction,0.6011143326759338,0.06824316084384918,0.03837429732084274,-0.10774734616279602,0.565990104492812,0.4186558244523843
hetero4_64first,10,0,1,16,local,0.47647371888160706,0.04085834324359894,0.032818347215652466,0.0,1.6796202544355765e-06,0.00012246011010260424
hetero4_64first,10,0,1,16,induction,0.47647371888160706,0.04085834324359894,0.032818347215652466,-0.019726507365703583,0.08241125816857675,0.06095858029822139
hetero4_64first,10,0,2,16,local,0.5533682107925415,0.03459210693836212,0.03923899680376053,0.0,3.198439117113594e-06,0.0002331962867224583
hetero4_64first,10,0,2,16,induction,0.5533682107925415,0.03459210693836212,0.03923899680376053,-0.02910151332616806,0.13938990530004958,0.10310497526458637
hetero4_64first,10,0,3,32,local,0.5508605241775513,0.05636799335479736,0.03568403422832489,-0.00048828125,0.005914505241889856,0.43122304652586735
hetero4_64first,10,0,3,32,induction,0.5508605241775513,0.05636799335479736,0.03568403422832489,-0.1041015163064003,0.5641309350394295,0.4172806199848079
hetero4_64first,10,1,0,64,local,0.9999872446060181,0.11326472461223602,0.8081667423248291,-0.006103515625,0.1084816178181427,0.9275937753115913
hetero4_64first,10,1,0,64,induction,0.9999872446060181,0.11326472461223602,0.8081667423248291,-0.20442704111337662,0.9945514492355869,0.9086717207166519
hetero4_64first,10,1,1,16,local,0.999948263168335,0.21438810229301453,0.6619930863380432,0.0,0.00031588483670930145,0.0027010364902380945
hetero4_64first,10,1,1,16,induction,0.999948263168335,0.21438810229301453,0.6619930863380432,-0.0001301988959312439,0.006143047918158118,0.005612594427898048
hetero4_64first,10,1,2,16,local,0.9999788999557495,0.2013998031616211,0.702523946762085,0.0,0.0010538136839386425,0.009010844723926862
hetero4_64first,10,1,2,16,induction,0.9999788999557495,0.2013998031616211,0.702523946762085,-0.0033853575587272644,0.02185614655172685,0.019968863662767188
hetero4_64first,10,1,3,32,local,0.9999845623970032,0.163651242852211,0.74485844373703,0.0,0.007098172441146744,0.06069434347424382
hetero4_64first,10,1,3,32,induction,0.9999845623970032,0.163651242852211,0.74485844373703,-0.00996088981628418,0.07196063749870518,0.0657468211926828
hetero4_64second,1,0,0,16,local,0.554021954536438,0.04975464567542076,0.04245181381702423,-0.0001220703125,0.001548469512272277,0.1651027430851431
hetero4_64second,1,0,0,16,induction,0.554021954536438,0.04975464567542076,0.04245181381702423,-0.007682241499423981,0.03145570323977154,0.0066816731821963595
hetero4_64second,1,0,1,64,local,0.712517261505127,0.06653465330600739,0.0611998476088047,0.0,7.073597771523055e-06,0.0007542094864016011
hetero4_64second,1,0,1,64,induction,0.712517261505127,0.06653465330600739,0.0611998476088047,-0.014518186450004578,0.06698862642224412,0.014229410331915692
hetero4_64second,1,0,2,16,local,0.5367935299873352,0.05403370410203934,0.04548010230064392,-0.00146484375,0.007299385717487894,0.7782837151409527
hetero4_64second,1,0,2,16,induction,0.5367935299873352,0.05403370410203934,0.04548010230064392,-0.44446612894535065,4.4180828769895015,0.9384684758399348
hetero4_64second,1,0,3,32,local,0.6481320858001709,0.0712471455335617,0.05293160304427147,-0.0001220703125,0.0005238948269834509,0.055859332287502596
hetero4_64second,1,0,3,32,induction,0.6481320858001709,0.0712471455335617,0.05293160304427147,-0.03971348702907562,0.19123122181918006,0.04062044064595324
hetero4_64second,1,1,0,16,local,0.9998375773429871,0.209434375166893,0.6972931623458862,0.0,0.0006288599524850724,0.007288693528097872
hetero4_64second,1,1,0,16,induction,0.9998375773429871,0.209434375166893,0.6972931623458862,-0.0033853650093078613,0.023344962319242768,0.018135108245363164
hetero4_64second,1,1,1,64,local,0.9999678134918213,0.11231960356235504,0.8314250111579895,-0.0054931640625,0.0787376490461611,0.9125952300707505
hetero4_64second,1,1,1,64,induction,0.9999678134918213,0.11231960356235504,0.8314250111579895,-0.21660152822732925,1.0542511631938396,0.8189757901884017
hetero4_64second,1,1,2,16,local,0.9999310374259949,0.2088828682899475,0.7155308723449707,0.0,0.0009435696611035382,0.010936282482319645
hetero4_64second,1,1,2,16,induction,0.9999310374259949,0.2088828682899475,0.7155308723449707,-0.003841087222099304,0.02730017287831288,0.02120764143865154
hetero4_64second,1,1,3,32,local,0.9999580383300781,0.15000608563423157,0.7863157987594604,-0.0001220703125,0.005968751704131137,0.06917979391883194
hetero4_64second,1,1,3,32,induction,0.9999580383300781,0.15000608563423157,0.7863157987594604,-0.034635357558727264,0.18238371137704235,0.14168146012758362
hetero4_64second,2,0,0,16,local,0.5068705677986145,0.04005489498376846,0.03595094382762909,0.0,2.2713329599355347e-06,0.000164478554971
hetero4_64second,2,0,0,16,induction,0.5068705677986145,0.04005489498376846,0.03595094382762909,-0.05826817452907562,0.26767540595756145,0.10649647623936441
hetero4_64second,2,0,1,64,local,0.6176722049713135,0.06711775809526443,0.04404063895344734,0.0,7.5626958278007805e-06,0.0005476525473734101
hetero4_64second,2,0,1,64,induction,0.6176722049713135,0.06711775809526443,0.04404063895344734,-0.02981766313314438,0.10936285707430216,0.043510754632904
hetero4_64second,2,0,2,16,local,0.42582967877388,0.04345988854765892,0.028934409841895103,-0.00146484375,0.013772552343652933,0.9973392486721928
hetero4_64second,2,0,2,16,induction,0.42582967877388,0.04345988854765892,0.028934409841895103,-0.31555985659360886,2.0521833995662746,0.816475088060118
hetero4_64second,2,0,3,32,local,0.5474130511283875,0.060603827238082886,0.03969523683190346,0.0,2.690907240321394e-05,0.001948620225462788
hetero4_64second,2,0,3,32,induction,0.5474130511283875,0.060603827238082886,0.03969523683190346,-0.021354109048843384,0.08424559387640329,0.03351768106761354
hetero4_64second,2,1,0,16,local,0.9999445676803589,0.20522287487983704,0.6887619495391846,0.0,0.00047093281136767473,0.0040016640985301695
hetero4_64second,2,1,0,16,induction,0.9999445676803589,0.20522287487983704,0.6887619495391846,-0.0011718273162841797,0.013311753522430081,0.01270277943282538
hetero4_64second,2,1,1,64,local,0.9999900460243225,0.1173776239156723,0.811120867729187,-0.006103515625,0.11126561185483297,0.9454588714415497
hetero4_64second,2,1,1,64,induction,0.9999900460243225,0.1173776239156723,0.811120867729187,-0.2024088203907013,0.9382645512305317,0.8953416710907205
hetero4_64second,2,1,2,16,local,0.9999457001686096,0.21059024333953857,0.6904667615890503,0.0,0.0005452674868138274,0.004633309196999474
hetero4_64second,2,1,2,16,induction,0.9999457001686096,0.21059024333953857,0.6904667615890503,-0.0018879696726799011,0.015003603541117627,0.014317232223330936
hetero4_64second,2,1,3,32,local,0.9999818205833435,0.1606072187423706,0.7478511929512024,0.0,0.005402431144830189,0.045906155262920675
hetero4_64second,2,1,3,32,induction,0.9999818205833435,0.1606072187423706,0.7478511929512024,-0.0110025554895401,0.08136031556205126,0.07763831725312324
hetero4_64second,3,0,0,16,local,0.4869343936443329,0.043976541608572006,0.03341394662857056,-0.00048828125,0.0028022907208651304,0.03922963823313003
hetero4_64second,3,0,0,16,induction,0.4869343936443329,0.043976541608572006,0.03341394662857056,-0.026236921548843384,0.09988589304703055,0.11728549752945389
hetero4_64second,3,0,1,64,local,0.6735970973968506,0.06451310217380524,0.04677104204893112,-0.0069580078125,0.0666195727262675,0.9326162049633223
hetero4_64second,3,0,1,64,induction,0.6735970973968506,0.06451310217380524,0.04677104204893112,-0.11373692750930786,0.6290646241905051,0.7386444189033128
hetero4_64second,3,0,2,16,local,0.5537014603614807,0.04238691180944443,0.03969050943851471,-0.0001220703125,0.0010971429310302483,0.015359048921614027
hetero4_64second,3,0,2,16,induction,0.5537014603614807,0.04238691180944443,0.03969050943851471,-0.013216085731983185,0.05551402130367933,0.06518427587564422
hetero4_64second,3,0,3,32,local,0.5939837694168091,0.0572899654507637,0.042165838181972504,-0.0001220703125,0.0009139929325101548,0.012795107881933667
hetero4_64second,3,0,3,32,induction,0.5939837694168091,0.0572899654507637,0.042165838181972504,-0.013736926019191742,0.06718289572017966,0.07888580769158911
hetero4_64second,3,1,0,16,local,0.9999814033508301,0.23087751865386963,0.6897273063659668,0.0,0.0012327730964898365,0.011426574894688263
hetero4_64second,3,1,0,16,induction,0.9999814033508301,0.23087751865386963,0.6897273063659668,-0.00957026332616806,0.046480178825731855,0.04146195953356705
hetero4_64second,3,1,1,64,local,0.9999892115592957,0.1545659899711609,0.7720070481300354,-0.00537109375,0.09487053708471649,0.8793550900684752
hetero4_64second,3,1,1,64,induction,0.9999892115592957,0.1545659899711609,0.7720070481300354,-0.1945963129401207,0.8999026911260444,0.8027449529294846
hetero4_64second,3,1,2,16,local,0.9999451637268066,0.2508589029312134,0.6445752382278442,0.0,0.001064341226083343,0.009865379742610175
hetero4_64second,3,1,2,16,induction,0.9999451637268066,0.2508589029312134,0.6445752382278442,-0.0031900554895401,0.02459158328565536,0.021936559987839763
hetero4_64second,3,1,3,32,local,0.999984860420227,0.18189728260040283,0.7417893409729004,0.0,0.010718841951529612,0.09935295529422628
hetero4_64second,3,1,3,32,induction,0.999984860420227,0.18189728260040283,0.7417893409729004,-0.026367120444774628,0.15005743595975218,0.13385652754910868
hetero4_64second,4,0,0,16,local,0.4834015667438507,0.03467482328414917,0.029763149097561836,-0.0057373046875,0.057218188962906424,0.4001943853584693
hetero4_64second,4,0,0,16,induction,0.4834015667438507,0.03467482328414917,0.029763149097561836,-0.34843747317790985,3.252318371400179,0.5718484689857093
hetero4_64second,4,0,1,64,local,0.5631557703018188,0.05790647491812706,0.03460513800382614,-0.00439453125,0.04455946533289534,0.3116569776851998
hetero4_64second,4,0,1,64,induction,0.5631557703018188,0.05790647491812706,0.03460513800382614,-0.1516275629401207,0.9668876718133106,0.1700058763218682
hetero4_64second,4,0,2,16,local,0.5199778079986572,0.03245019540190697,0.03557492420077324,0.0,8.423321560258046e-07,5.89142378600894e-06
hetero4_64second,4,0,2,16,induction,0.5199778079986572,0.03245019540190697,0.03557492420077324,0.0,0.00020070870232302696,3.529019949117677e-05
hetero4_64second,4,0,3,32,local,0.4950580596923828,0.045733507722616196,0.030439363792538643,-0.0042724609375,0.041197494681000535,0.28814274553254493
hetero4_64second,4,0,3,32,induction,0.4950580596923828,0.045733507722616196,0.030439363792538643,-0.19772131741046906,1.46797119484836,0.25811036449293134
hetero4_64second,4,1,0,16,local,0.9996479153633118,0.24483203887939453,0.6445998549461365,0.0,0.0003803135450652917,0.0025322697149042454
hetero4_64second,4,1,0,16,induction,0.9996479153633118,0.24483203887939453,0.6445998549461365,-0.00019529461860656738,0.007202533037343528,0.006571687969981302
hetero4_64second,4,1,1,64,local,0.9999623894691467,0.12718963623046875,0.8151977062225342,-0.021728515625,0.14371088131611032,0.9568807558418887
hetero4_64second,4,1,1,64,induction,0.9999623894691467,0.12718963623046875,0.8151977062225342,-0.20104162395000458,1.0076751525848522,0.9194163558232493
hetero4_64second,4,1,2,16,local,0.999869167804718,0.23613125085830688,0.6788086891174316,0.0,0.0025153560609396663,0.016748180699756136
hetero4_64second,4,1,2,16,induction,0.999869167804718,0.23613125085830688,0.6788086891174316,-0.0017577633261680603,0.01632866608997574,0.014898494453683566
hetero4_64second,4,1,3,32,local,0.9999132752418518,0.18422164022922516,0.7410720586776733,-0.0006103515625,0.003580272711587895,0.023838793743450954
hetero4_64second,4,1,3,32,induction,0.9999132752418518,0.18422164022922516,0.7410720586776733,-0.008137978613376617,0.0647880214601173,0.05911346175308577
hetero4_64second,5,0,0,16,local,0.5090665817260742,0.04054142162203789,0.0363139770925045,-0.001220703125,0.011197431383152434,0.6049039290910649
hetero4_64second,5,0,0,16,induction,0.5090665817260742,0.04054142162203789,0.0363139770925045,-0.18444004654884338,1.1965213099720131,0.14891076986030324
hetero4_64second,5,0,1,64,local,0.5354660153388977,0.08828800916671753,0.03164764121174812,-0.000244140625,0.0010392552467237692,0.056142302690737916
hetero4_64second,5,0,1,64,induction,0.5354660153388977,0.08828800916671753,0.03164764121174812,-0.22623693943023682,1.4232324043514382,0.1771256652562755
hetero4_64second,5,0,2,16,local,0.5054236650466919,0.035939618945121765,0.03430722653865814,-0.0008544921875,0.004900582058326108,0.2647376206631483
hetero4_64second,5,0,2,16,induction,0.5054236650466919,0.035939618945121765,0.03430722653865814,-0.5178385190665722,5.2756131420137535,0.6565663376950441
hetero4_64second,5,0,3,32,local,0.666718602180481,0.045194946229457855,0.0421137809753418,-0.000244140625,0.0013738218249272904,0.0742161475550488
hetero4_64second,5,0,3,32,induction,0.666718602180481,0.045194946229457855,0.0421137809753418,-0.0308593288064003,0.13978943957408774,0.017397227188377145
hetero4_64second,5,1,0,16,local,0.9999805092811584,0.20011499524116516,0.7180852890014648,0.0,0.0009285587566409959,0.004424045871625905
hetero4_64second,5,1,0,16,induction,0.9999805092811584,0.20011499524116516,0.7180852890014648,-0.002669230103492737,0.020404980936291395,0.015972727558835702
hetero4_64second,5,1,1,64,local,0.9999969005584717,0.11026855558156967,0.8275681138038635,-0.0262451171875,0.2039302611065068,0.9716098451448304
